Time,SunX,SunY,EarthX,EarthY,MoonX,MoonY,
4622400,0,0,119101181030,64,91272819001,119122233290,737,91658197235,
4644000,0,0,119491083349,896,90762212073,119533854607,281,91145560754,
4665600,0,0,119878796845,748,90249956554,119943157760,38,90630020598,
4687200,0,0,120264315287,922,89736061744,120350065577,775,90111594852,
4708800,0,0,120647632482,981,89220536924,120754501223,641,89590305487,
4730400,0,0,121028742271,961,88703391358,121156388400,704,89066178377,
4752000,0,0,121407638527,921,88184634293,121555651560,225,88539243306,
4773600,0,0,121784315153,4,87664274956,121952216119,322,88009533974,
4795200,0,0,122158766077,787,87142322557,122346008684,85,87477087971,
4816800,0,0,122530985254,628,86618786288,122736957282,814,86941946756,
4838400,0,0,122900966658,875,86093675324,123124991592,058,86404155609,
4860000,0,0,123268704284,107,85566998822,123510043180,786,85863763567,
4881600,0,0,123634192139,725,85038765924,123892045744,247,85320823348,
4903200,0,0,123997424248,164,84508985757,124270935341,767,84775391248,
4924800,0,0,124358394642,127,83977667433,124646650631,213,84227527031,
4946400,0,0,124717097361,884,83444820051,125019133098,831,83677293787,
4968000,0,0,125073526452,646,82910452703,125388327282,42,83124757779,
4989600,0,0,125427675962,048,82374574468,125754180985,767,82569988275,
5011200,0,0,125779539937,762,81837194422,126116645482,338,82013057348,
5032800,0,0,126129112425,265,81298321634,126475675706,318,81454039678,
5054400,0,0,126476387465,786,80757965173,126831230429,253,80893012324,
5076000,0,0,126821359094,444,80216134109,127183272420,687,80330054488,
5097600,0,0,127164021338,605,79672837516,127531768591,481,79765247265,
5119200,0,0,127504368216,457,79128084475,127876690118,678,79198673387,
5140800,0,0,127842393735,829,78581884076,128218012551,089,78630416950,
5162400,0,0,128178091893,247,78034245425,128555715895,048,78060563142,
5184000,0,0,128511456673,241,77485177641,128889784680,056,77489197960,
5205600,0,0,128842482047,897,76934689866,129220208004,304,76916407935,
5227200,0,0,129171161976,652,76382791263,129546979560,351,76342279840,
5248800,0,0,129497490406,327,75829491024,129870097641,415,75766900413,
5270400,0,0,129821461271,389,75274798367,130189565129,003,75190356077,
5292000,0,0,130143068494,429,74718722547,130505389462,706,74612732665,
5313600,0,0,130462305986,852,74161272851,130817582593,166,74034115147,
5335200,0,0,130779167649,756,73602458608,131126160919,274,73454587369,
5356800,0,0,131093647374,99,73042289189,131431145210,713,72874231795,
5378400,0,0,131405739046,377,72480774007,131732560516,956,72293129257,
5400000,0,0,131715436541,098,71917922527,132030436063,805,71711358714,
5421600,0,0,132022733731,204,71353744260,132324805138,444,71128997018,
5443200,0,0,132327624485,263,70788248774,132615704963,931,70546118692,
5464800,0,0,132630102670,134,70221445688,132903176563,847,69962795709,
5486400,0,0,132930162152,838,69653344684,133187264617,751,69379097284,
5508000,0,0,133227796802,553,69083955500,133468017307,839,68795089674,
5529600,0,0,133523000492,697,68513287937,133745486157,101,68210835985,
5551200,0,0,133815767103,131,67941351863,134019725859,046,67626395980,
5572800,0,0,134106090522,449,67368157209,134290794098,928,67041825903,
5594400,0,0,134393964650,387,66793713976,134558751366,242,66457178306,
5616000,0,0,134679383400,334,66218032235,134823660758,118,65872501879,
5637600,0,0,134962340701,97,65641122129,135085587773,157,65287841293,
5659200,0,0,135242830504,017,65062993875,135344600095,145,64703237049,
5680800,0,0,135520846777,129,64483657765,135600767366,09,64118725328,
5702400,0,0,135796383516,913,63903124166,135854160947,988,63534337863,
5724000,0,0,136069434747,102,63321403526,136104853672,814,62950101805,
5745600,0,0,136339994522,867,62738506370,136352919580,312,62366039616,
5767200,0,0,136608056934,293,62154443305,136598433643,34,61782168957,
5788800,0,0,136873616109,998,61569225018,136841471480,694,61198502608,
5810400,0,0,137136666220,907,60982862277,137082109057,62,60615048389,
5832000,0,0,137397201484,173,60395365935,137320422374,516,60031809111,
5853600,0,0,137655216167,229,59806746926,137556487144,652,59448782534,
5875200,0,0,137910704591,958,59217016267,137790378462,115,58865961360,
5896800,0,0,138163661138,966,58626185056,138022170461,583,58283333241,
5918400,0,0,138414080251,927,58034264475,138251935971,916,57700880816,
5940000,0,0,138661956441,98,57441265783,138479746165,967,57118581779,
5961600,0,0,138907284292,129,56847200323,138705670209,361,56536408969,
5983200,0,0,139150058461,621,56252079512,138929774911,35,55954330497,
6004800,0,0,139390273690,258,55655914842,139152124381,125,55372309898,
6026400,0,0,139627924802,594,55058717880,139372779693,164,54790306320,
6048000,0,0,139863006711,974,54460500263,139591798565,35,54208274741,
6069600,0,0,140095514424,369,53861273692,139809235053,587,53626166213,
6091200,0,0,140325443041,964,53261049935,140025139266,621,53043928138,
6112800,0,0,140552787766,453,52659840817,140239557104,55,52461504570,
6134400,0,0,140777543901,997,52057658217,140452530024,247,51878836540,
6156000,0,0,140999706857,821,51454514068,140664094834,554,51295862400,
6177600,0,0,141219272150,412,50850420345,140874283523,591,50712518185,
