


T,X,Z,Y
450,-3.98,19.007,-4.223,
451,-4.129,18.075,-4.872,
452,-4.424,17.333,-5.651,
453,-4.864,16.817,-6.573,
454,-5.45,16.58,-7.645,
455,-6.181,16.689,-8.86,
456,-7.053,17.224,-10.175,
457,-8.044,18.264,-11.499,
458,-9.104,19.859,-12.671,
459,-10.147,21.978,-13.462,
460,-11.044,24.454,-13.623,
461,-11.642,26.957,-12.972,
462,-11.805,29.054,-11.523,
463,-11.468,30.371,-9.53,
464,-10.675,30.742,-7.401,
465,-9.561,30.256,-5.515,
466,-8.309,29.158,-4.096,
467,-7.083,27.715,-3.187,
468,-6.001,26.134,-2.717,
469,-5.125,24.544,-2.579,
470,-4.474,23.016,-2.674,
471,-4.04,21.588,-2.933,
472,-3.803,20.279,-3.317,
473,-3.742,19.105,-3.81,
474,-3.839,18.084,-4.414,
475,-4.085,17.237,-5.143,
476,-4.474,16.599,-6.014,
477,-5.01,16.214,-7.042,
478,-5.695,16.145,-8.231,
479,-6.53,16.472,-9.561,
480,-7.507,17.287,-10.967,
481,-8.591,18.668,-12.32,
482,-9.714,20.644,-13.408,
483,-10.761,23.122,-13.958,
484,-11.575,25.834,-13.712,
485,-11.991,28.347,-12.558,
486,-11.891,30.19,-10.649,
487,-11.262,31.055,-8.375,
488,-10.211,30.921,-6.199,
489,-8.923,30.003,-4.453,
490,-7.59,28.604,-3.261,
491,-6.366,26.984,-2.584,
492,-5.341,25.316,-2.306,
493,-4.55,23.694,-2.308,
494,-3.992,22.165,-2.5,
495,-3.647,20.752,-2.824,
496,-3.49,19.467,-3.255,
497,-3.499,18.323,-3.789,
498,-3.66,17.337,-4.435,
499,-3.963,16.533,-5.212,
500,-4.41,15.946,-6.143,
501,-5.005,15.627,-7.244,
502,-5.755,15.648,-8.521,
503,-6.664,16.099,-9.947,
504,-7.718,17.083,-11.445,
505,-8.881,18.688,-12.859,
506,-10.069,20.932,-13.939,
507,-11.148,23.684,-14.373,
508,-11.939,26.606,-13.888,
509,-12.264,29.189,-12.415,
510,-12.012,30.928,-10.195,
511,-11.204,31.555,-7.714,
512,-9.985,31.136,-5.47,
513,-8.57,29.967,-3.769,
514,-7.165,28.384,-2.679,
515,-5.915,26.645,-2.11,
516,-4.897,24.905,-1.921,
517,-4.13,23.241,-1.986,
518,-3.603,21.686,-2.215,
519,-3.287,20.253,-2.558,
520,-3.156,18.952,-2.995,
521,-3.184,17.792,-3.527,
522,-3.358,16.785,-4.167,
523,-3.67,15.955,-4.94,
524,-4.122,15.334,-5.871,
525,-4.723,14.973,-6.985,
526,-5.483,14.946,-8.294,
527,-6.411,15.347,-9.784,
528,-7.502,16.294,-11.386,
529,-8.725,17.897,-12.952,
530,-10.003,20.209,-14.222,
531,-11.2,23.132,-14.849,
532,-12.121,26.33,-14.494,
533,-12.558,29.247,-13.021,
534,-12.37,31.284,-10.653,
535,-11.555,32.094,-7.928,
536,-10.265,31.722,-5.432,
537,-8.74,30.499,-3.535,
538,-7.212,28.817,-2.323,
539,-5.848,26.971,-1.692,
540,-4.734,25.134,-1.475,
541,-3.892,23.384,-1.523,
542,-3.304,21.753,-1.734,
543,-2.938,20.249,-2.05,
544,-2.76,18.875,-2.445,
545,-2.741,17.636,-2.92,
546,-2.863,16.537,-3.488,
547,-3.115,15.595,-4.173,
548,-3.499,14.832,-5.006,
549,-4.023,14.288,-6.018,
550,-4.701,14.023,-7.238,
551,-5.55,14.12,-8.681,
552,-6.582,14.698,-10.326,
553,-7.791,15.895,-12.086,
554,-9.138,17.84,-13.771,
555,-10.526,20.58,-15.054,
556,-11.784,23.956,-15.511,
557,-12.678,27.508,-14.772,
558,-12.972,30.537,-12.771,
559,-12.541,32.39,-9.902,
560,-11.44,32.803,-6.867,
561,-9.891,31.986,-4.299,
562,-8.18,30.399,-2.502,
563,-6.551,28.471,-1.455,
564,-5.156,26.481,-0.98,
565,-4.053,24.565,-0.877,
566,-3.242,22.772,-0.992,
567,-2.689,21.115,-1.228,
568,-2.351,19.59,-1.535,
569,-2.188,18.196,-1.897,
570,-2.168,16.928,-2.318,
571,-2.273,15.79,-2.815,
572,-2.492,14.789,-3.415,
573,-2.828,13.941,-4.149,
574,-3.29,13.275,-5.055,
575,-3.894,12.834,-6.173,
576,-4.665,12.693,-7.538,
577,-5.626,12.956,-9.167,
578,-6.793,13.769,-11.033,
579,-8.162,15.311,-13.024,
580,-9.682,17.74,-14.883,
581,-11.224,21.092,-16.176,
582,-12.562,25.106,-16.363,
583,-13.4,29.122,-15.039,
584,-13.475,32.232,-12.28,
585,-12.692,33.748,-8.758,
586,-11.202,33.584,-5.383,
587,-9.322,32.196,-2.8,
588,-7.391,30.185,-1.175,
589,-5.653,27.999,-0.346,
590,-4.229,25.87,-0.05,
591,-3.142,23.885,-0.059,
592,-2.363,22.059,-0.218,
593,-1.837,20.382,-0.443,
594,-1.509,18.842,-0.693,
595,-1.334,17.427,-0.959,
596,-1.275,16.128,-1.245,
597,-1.31,14.94,-1.569,
598,-1.428,13.861,-1.95,
599,-1.624,12.891,-2.415,
600,-1.905,12.037,-2.996,
601,-2.284,11.314,-3.731,
602,-2.781,10.75,-4.664,
603,-3.424,10.393,-5.847,
604,-4.247,10.322,-7.332,
605,-5.287,10.66,-9.157,
606,-6.578,11.593,-11.318,
607,-8.129,13.361,-13.708,
608,-9.898,16.217,-16.032,
609,-11.74,20.279,-17.728,
610,-13.37,25.269,-18.026,
611,-14.388,30.294,-16.309,
612,-14.425,34.065,-12.681,
613,-13.362,35.648,-8.157,
614,-11.434,35.076,-4.047,
615,-9.094,33.123,-1.132,
616,-6.781,30.631,0.527,
617,-4.771,28.121,1.263,
618,-3.172,25.802,1.46,
619,-1.976,23.712,1.403,
620,-1.119,21.831,1.264,
621,-0.52,20.125,1.134,
622,-0.104,18.568,1.052,
623,0.192,17.142,1.033,
624,0.415,15.833,1.081,
625,0.602,14.633,1.198,
626,0.78,13.534,1.386,
627,0.972,12.531,1.655,
628,1.196,11.625,2.02,
629,1.473,10.818,2.503,
630,1.822,10.12,3.135,
631,2.27,9.551,3.957,
632,2.846,9.147,5.02,
633,3.588,8.971,6.383,
634,4.538,9.129,8.105,
635,5.742,9.785,10.223,
636,7.235,11.18,12.705,
637,9.014,13.618,15.36,
638,10.994,17.376,17.727,
639,12.948,22.449,19.011,
640,14.472,28.203,18.293,
641,15.084,33.274,15.163,
642,14.468,36.211,10.337,
643,12.708,36.504,5.365,
644,10.252,34.813,1.533,
645,7.646,32.212,-0.785,
646,5.29,29.478,-1.885,
647,3.37,26.953,-2.245,
648,1.91,24.712,-2.249,
649,0.847,22.727,-2.136,
650,0.089,20.953,-2.034,
651,-0.456,19.353,-2.005,
652,-0.864,17.905,-2.074,
653,-1.199,16.593,-2.251,
654,-1.509,15.411,-2.547,
655,-1.833,14.359,-2.972,
656,-2.203,13.444,-3.547,
657,-2.649,12.685,-4.298,
658,-3.202,12.112,-5.259,
659,-3.895,11.78,-6.472,
660,-4.76,11.774,-7.97,
661,-5.83,12.223,-9.769,
662,-7.127,13.303,-11.825,
663,-8.639,15.222,-13.983,
664,-10.296,18.154,-15.905,
665,-11.928,22.084,-17.045,
666,-13.254,26.597,-16.776,
667,-13.927,30.807,-14.746,
668,-13.689,33.674,-11.277,
669,-12.525,34.614,-7.323,
670,-10.691,33.816,-3.892,
671,-8.581,31.947,-1.507,
672,-6.544,29.66,-0.156,
673,-4.794,27.35,0.44,
674,-3.411,25.185,0.584,
675,-2.384,23.203,0.502,
676,-1.658,21.394,0.33,
677,-1.169,19.74,0.139,
678,-0.855,18.221,-0.042,
679,-0.667,16.823,-0.207,
680,-0.569,15.534,-0.36,
681,-0.535,14.347,-0.512,
682,-0.551,13.253,-0.676,
683,-0.609,12.247,-0.865,
684,-0.705,11.324,-1.095,
685,-0.844,10.481,-1.384,
686,-1.033,9.717,-1.755,
687,-1.283,9.037,-2.236,
688,-1.612,8.448,-2.863,
689,-2.043,7.97,-3.682,
690,-2.607,7.639,-4.751,
691,-3.343,7.518,-6.137,
692,-4.3,7.713,-7.913,
693,-5.529,8.397,-10.134,
694,-7.075,9.836,-12.789,
695,-8.951,12.381,-15.705,
696,-11.081,16.386,-18.395,
697,-13.226,21.922,-19.961,
698,-14.937,28.33,-19.292,
699,-15.651,34.03,-15.83,
700,-14.98,37.278,-10.391,
701,-13.018,37.483,-4.836,
702,-10.294,35.496,-0.671,
703,-7.437,32.608,1.741,
704,-4.889,29.69,2.816,
705,-2.839,27.078,3.123,
706,-1.294,24.815,3.094,
707,-0.172,22.846,2.984,
708,0.636,21.111,2.922,
709,1.232,19.569,2.969,
710,1.704,18.194,3.151,
711,2.12,16.978,3.48,
712,2.535,15.923,3.967,
713,2.992,15.041,4.629,
714,3.529,14.359,5.485,
715,4.177,13.923,6.56,
716,4.968,13.804,7.872,
717,5.926,14.1,9.419,
718,7.065,14.945,11.156,
719,8.37,16.486,12.95,
720,9.782,18.834,14.544,
721,11.17,21.964,15.546,
722,12.325,25.585,15.506,
723,12.993,29.087,14.146,
724,12.966,31.715,11.605,
725,12.192,32.938,8.48,
726,10.818,32.723,5.522,
727,9.118,31.453,3.245,
728,7.381,29.62,1.788,
729,5.815,27.602,1.026,
730,4.527,25.607,0.747,
731,3.545,23.723,0.762,
732,2.845,21.976,0.939,
733,2.386,20.366,1.205,
734,2.123,18.888,1.525,
735,2.017,17.537,1.893,
736,2.041,16.311,2.32,
737,2.18,15.213,2.826,
738,2.429,14.251,3.441,
739,2.791,13.442,4.198,
740,3.279,12.816,5.138,
741,3.914,12.422,6.301,
742,4.72,12.339,7.724,
743,5.724,12.681,9.423,
744,6.943,13.606,11.366,
745,8.369,15.303,13.421,
746,9.942,17.937,15.301,
747,11.518,21.522,16.528,
748,12.848,25.736,16.527,
749,13.617,29.828,14.914,
750,13.562,32.838,11.863,
751,12.621,34.113,8.16,
752,10.988,33.68,4.76,
753,9.012,32.085,2.261,
754,7.038,29.953,0.755,
755,5.297,27.713,0.03,
756,3.893,25.568,-0.197,
757,2.835,23.584,-0.153,
758,2.082,21.765,0.017,
759,1.576,20.098,0.232,
760,1.258,18.566,0.46,
761,1.083,17.158,0.691,
762,1.014,15.863,0.931,
763,1.028,14.675,1.196,
764,1.112,13.588,1.503,
765,1.262,12.601,1.875,
766,1.482,11.715,2.34,
767,1.781,10.938,2.928,
768,2.177,10.285,3.682,
769,2.693,9.786,4.647,
770,3.361,9.492,5.881,
771,4.219,9.489,7.44,
772,5.308,9.913,9.37,
773,6.666,10.968,11.668,
774,8.306,12.925,14.215,
775,10.18,16.069,16.673,
776,12.123,20.523,18.401,
777,13.81,25.938,18.528,
778,14.793,31.256,16.404,
779,14.68,35.026,12.268,
780,13.387,36.328,7.365,
781,11.225,35.378,3.126,
782,8.707,33.123,0.278,
783,6.291,30.458,-1.246,
784,4.239,27.877,-1.862,
785,2.634,25.544,-1.985,
786,1.446,23.467,-1.901,
787,0.596,21.61,-1.776,
788,-0.006,19.935,-1.692,
789,-0.44,18.414,-1.684,
790,-0.772,17.028,-1.768,
791,-1.052,15.768,-1.949,
792,-1.321,14.628,-2.237,
793,-1.611,13.606,-2.643,
794,-1.949,12.709,-3.188,
795,-2.363,11.952,-3.9,
796,-2.881,11.362,-4.818,
797,-3.536,10.987,-5.984,
798,-4.363,10.906,-7.446,
799,-5.398,11.24,-9.232,
800,-6.671,12.166,-11.331,
801,-8.189,13.911,-13.627,
802,-9.905,16.702,-15.825,
803,-11.673,20.626,-17.388,
804,-13.219,25.392,-17.602,
805,-14.168,30.147,-15.919,
806,-14.182,33.702,-12.465,
807,-13.159,35.207,-8.184,
808,-11.32,34.688,-4.276,
809,-9.087,32.846,-1.473,
810,-6.87,30.458,0.151,
811,-4.934,28.021,0.89,
812,-3.388,25.745,1.099,
813,-2.229,23.679,1.048,
814,-1.399,21.808,0.9,
815,-0.825,20.105,0.745,
816,-0.436,18.547,0.621,
817,-0.174,17.116,0.541,
818,0.006,15.799,0.506,
819,0.135,14.586,0.513,
820,0.239,13.467,0.559,
821,0.332,12.437,0.645,
822,0.43,11.488,0.773,
823,0.542,10.617,0.95,
824,0.678,9.82,1.188,
825,0.851,9.094,1.503,
826,1.074,8.442,1.919,
827,1.365,7.87,2.467,
828,1.744,7.392,3.19,
829,2.243,7.033,4.139,
830,2.896,6.844,5.383,
831,3.752,6.91,6.998,
832,4.863,7.374,9.057,
833,6.285,8.467,11.597,
834,8.056,10.522,14.539,
835,10.151,13.946,17.552,
836,12.413,19.019,19.887,
837,14.47,25.473,20.389,
838,15.749,32.035,18.04,
839,15.7,36.724,13.001,
840,14.176,38.227,6.953,
841,11.578,36.898,1.871,
842,8.584,34.107,-1.35,
843,5.766,31.031,-2.924,
844,3.423,28.222,-3.47,
845,1.623,25.802,-3.523,
846,0.303,23.726,-3.419,
847,-0.649,21.922,-3.335,
848,-1.345,20.334,-3.356,
849,-1.885,18.932,-3.518,
850,-2.348,17.701,-3.835,
851,-2.795,16.642,-4.319,
852,-3.276,15.77,-4.983,
853,-3.831,15.111,-5.841,
854,-4.493,14.714,-6.91,
855,-5.29,14.647,-8.199,
856,-6.243,15.009,-9.693,
857,-7.358,15.92,-11.327,
858,-8.611,17.5,-12.956,
859,-9.932,19.819,-14.318,
860,-11.186,22.799,-15.051,
861,-12.176,26.117,-14.786,
862,-12.681,29.198,-13.344,
863,-12.54,31.402,-10.929,
864,-11.739,32.33,-8.094,
865,-10.427,32.006,-5.47,
866,-8.854,30.775,-3.466,
867,-7.268,29.053,-2.183,
868,-5.848,27.161,-1.512,
869,-4.684,25.279,-1.274,
870,-3.801,23.49,-1.311,
871,-3.18,21.824,-1.512,
872,-2.787,20.287,-1.812,
873,-2.584,18.881,-2.187,
874,-2.54,17.606,-2.632,
875,-2.634,16.468,-3.162,
876,-2.855,15.476,-3.8,
877,-3.202,14.651,-4.576,
878,-3.683,14.025,-5.525,
879,-4.313,13.649,-6.681,
880,-5.11,13.601,-8.068,
881,-6.092,13.989,-9.686,
882,-7.265,14.954,-11.481,
883,-8.608,16.65,-13.306,
884,-10.049,19.18,-14.875,
885,-11.44,22.489,-15.763,
886,-12.555,26.225,-15.517,
887,-13.131,29.714,-13.898,
888,-12.972,32.183,-11.137,
889,-12.059,33.16,-7.911,
890,-10.573,32.706,-4.981,
891,-8.81,31.265,-2.81,
892,-7.056,29.338,-1.474,
893,-5.507,27.282,-0.811,
894,-4.254,25.279,-0.599,
895,-3.31,23.402,-0.652,
896,-2.645,21.665,-0.847,
897,-2.215,20.067,-1.116,
898,-1.972,18.601,-1.431,
899,-1.88,17.259,-1.789,
900,-1.911,16.041,-2.202,
901,-2.051,14.946,-2.693,
902,-2.296,13.984,-3.289,
903,-2.65,13.169,-4.025,
904,-3.127,12.529,-4.942,
905,-3.747,12.111,-6.083,
906,-4.538,11.989,-7.487,
907,-5.526,12.276,-9.179,
908,-6.734,13.129,-11.137,
909,-8.161,14.744,-13.248,
910,-9.758,17.308,-15.241,
911,-11.389,20.876,-16.646,
912,-12.812,25.178,-16.856,
913,-13.7,29.486,-15.411,
914,-13.761,32.786,-12.398,
915,-12.894,34.323,-8.583,
916,-11.274,34.042,-4.989,
917,-9.257,32.485,-2.302,
918,-7.21,30.325,-0.663,
919,-5.389,28.033,0.14,
920,-3.912,25.837,0.405,
921,-2.792,23.812,0.38,
922,-1.99,21.96,0.223,
923,-1.443,20.265,0.023,
924,-1.091,18.71,-0.181,
925,-0.882,17.279,-0.377,
926,-0.777,15.962,-0.569,
927,-0.75,14.749,-0.768,
928,-0.784,13.635,-0.99,
929,-0.872,12.613,-1.25,
930,-1.012,11.681,-1.57,
931,-1.209,10.84,-1.973,
932,-1.475,10.093,-2.49,
933,-1.825,9.451,-3.157,
934,-2.283,8.936,-4.02,
935,-2.879,8.589,-5.136,
936,-3.651,8.478,-6.569,
937,-4.645,8.719,-8.38,
938,-5.907,9.493,-10.607,
939,-7.472,11.062,-13.204,
940,-9.332,13.756,-15.946,
941,-11.384,17.851,-18.302,
942,-13.363,23.28,-19.388,
943,-14.824,29.256,-18.252,
944,-15.264,34.249,-14.612,
945,-14.405,36.812,-9.43,
946,-12.412,36.647,-4.399,
947,-9.801,34.622,-0.727,
948,-7.133,31.863,1.374,
949,-4.782,29.091,2.303,
950,-2.901,26.586,2.561,
951,-1.487,24.384,2.522,
952,-0.463,22.442,2.408,
953,0.269,20.711,2.332,
954,0.803,19.156,2.348,
955,1.219,17.754,2.478,
956,1.577,16.495,2.733,
957,1.926,15.374,3.123,
958,2.307,14.399,3.664,
959,2.752,13.585,4.379,
960,3.294,12.961,5.297,
961,3.964,12.579,6.452,
962,4.796,12.515,7.873,
963,5.819,12.888,9.57,
964,7.05,13.854,11.501,
965,8.479,15.598,13.524,
966,10.043,18.274,15.341,
967,11.591,21.87,16.47,
968,12.871,26.039,16.354,
969,13.576,30.018,14.649,
970,13.458,32.874,11.574,
971,12.475,34.009,7.926,
972,10.832,33.494,4.626,
973,8.876,31.874,2.225,
974,6.938,29.754,0.79,
975,5.238,27.538,0.106,
976,3.872,25.418,-0.099,
977,2.847,23.455,-0.044,
978,2.12,21.654,0.133,
979,1.635,20.002,0.357,
980,1.336,18.484,0.596,
981,1.178,17.089,0.844,
982,1.127,15.807,1.109,
983,1.162,14.633,1.405,
984,1.271,13.563,1.754,
985,1.452,12.598,2.181,
986,1.711,11.74,2.715,
987,2.06,11.003,3.393,
988,2.518,10.409,4.257,
989,3.113,9.998,5.36,
990,3.879,9.839,6.757,
991,4.854,10.042,8.497,
992,6.077,10.775,10.601,
993,7.572,12.272,13.006,
994,9.321,14.812,15.489,
995,11.217,18.602,17.56,
996,13.017,23.532,18.453,
997,14.328,28.888,17.389,
998,14.723,33.37,14.162,
999,13.968,35.762,9.577,
1000,12.198,35.766,5.043,
1001,9.849,34.051,1.618,
1002,7.409,31.562,-0.438,
1003,5.224,28.959,-1.413,
1004,3.451,26.534,-1.727,
1005,2.106,24.357,-1.717,
1006,1.131,22.409,-1.594,
1007,0.442,20.652,-1.471,
1008,-0.043,19.057,-1.402,
1009,-0.394,17.601,-1.407,
1010,-0.666,16.27,-1.494,
1011,-0.902,15.055,-1.668,
1012,-1.135,13.95,-1.935,
1013,-1.391,12.955,-2.309,
1014,-1.694,12.072,-2.81,
1015,-2.069,11.314,-3.466,
1016,-2.542,10.702,-4.315,
1017,-3.144,10.277,-5.404,
1018,-3.911,10.106,-6.785,
1019,-4.882,10.297,-8.504,
1020,-6.096,11.015,-10.578,
1021,-7.574,12.49,-12.943,
1022,-9.3,14.988,-15.376,
1023,-11.166,18.705,-17.399,
1024,-12.933,23.531,-18.271,
1025,-14.222,28.769,-17.24,
1026,-14.618,33.167,-14.109,
1027,-13.893,35.546,-9.644,
1028,-12.173,35.599,-5.199,
1029,-9.877,33.954,-1.813,
1030,-7.481,31.522,0.243,
1031,-5.326,28.954,1.233,
1032,-3.571,26.547,1.562,
1033,-2.236,24.375,1.56,
1034,-1.268,22.427,1.436,
1035,-0.586,20.667,1.304,
1036,-0.11,19.066,1.216,
1037,0.23,17.602,1.195,
1038,0.485,16.262,1.248,
1039,0.699,15.034,1.376,
1040,0.901,13.912,1.585,
1041,1.117,12.893,1.885,
1042,1.368,11.977,2.29,
1043,1.677,11.168,2.826,
1044,2.066,10.48,3.525,
1045,2.562,9.939,4.43,
1046,3.199,9.59,5.593,
1047,4.013,9.51,7.071,
1048,5.048,9.822,8.911,
1049,6.343,10.712,11.126,
1050,7.919,12.438,13.628,
1051,9.745,15.29,16.14,
1052,11.688,19.446,18.092,
1053,13.463,24.692,18.646,
1054,14.639,30.132,17.05,
1055,14.791,34.346,13.302,
1056,13.753,36.218,8.457,
1057,11.752,35.71,3.991,
1058,9.278,33.669,0.822,
1059,6.817,31.048,-0.966,
1060,4.677,28.431,-1.747,
1061,2.976,26.041,-1.952,
1062,1.703,23.91,-1.898,
1063,0.787,22.007,-1.772,
1064,0.138,20.293,-1.672,
1065,-0.325,18.738,-1.642,
1066,-0.672,17.322,-1.699,
1067,-0.957,16.032,-1.851,
1068,-1.221,14.862,-2.106,
1069,-1.497,13.809,-2.472,
1070,-1.815,12.877,-2.97,
1071,-2.199,12.077,-3.624,
1072,-2.679,11.433,-4.471,
1073,-3.285,10.984,-5.553,
1074,-4.052,10.798,-6.916,
1075,-5.016,10.981,-8.6,
1076,-6.212,11.692,-10.612,
1077,-7.657,13.146,-12.88,
1078,-9.327,15.584,-15.176,
1079,-11.112,19.166,-17.041,
1080,-12.783,23.756,-17.79,
1081,-13.982,28.683,-16.754,
1082,-14.333,32.794,-13.786,
1083,-13.635,35.031,-9.6,
1084,-12.008,35.112,-5.42,
1085,-9.837,33.591,-2.198,
1086,-7.56,31.292,-0.202,
1087,-5.501,28.822,0.786,
1088,-3.815,26.475,1.131,
1089,-2.527,24.335,1.14,
1090,-1.593,22.401,1.011,
1091,-0.939,20.645,0.856,
1092,-0.493,19.042,0.725,
1093,-0.19,17.571,0.64,
1094,0.019,16.219,0.602,
1095,0.171,14.974,0.613,
1096,0.292,13.827,0.668,
1097,0.402,12.771,0.769,
1098,0.516,11.8,0.919,
1099,0.647,10.91,1.126,
1100,0.808,10.098,1.404,
1101,1.01,9.363,1.771,
1102,1.27,8.709,2.255,
1103,1.608,8.146,2.891,
1104,2.049,7.694,3.726,
1105,2.626,7.389,4.817,
1106,3.379,7.299,6.236,
1107,4.358,7.533,8.056,
1108,5.616,8.275,10.331,
1109,7.199,9.8,13.045,
1110,9.116,12.474,16.006,
1111,11.282,16.653,18.691,
1112,13.44,22.376,20.152,
1113,15.117,28.898,19.255,
1114,15.736,34.544,15.515,
1115,14.933,37.573,9.891,
1116,12.848,37.524,4.323,
1117,10.048,35.364,0.263,
1118,7.167,32.407,-2.023,
1119,4.63,29.482,-3.005,
1120,2.605,26.891,-3.262,
1121,1.088,24.655,-3.213,
1122,-0.011,22.714,-3.103,
1123,-0.804,21.006,-3.055,
1124,-1.394,19.49,-3.124,
1125,-1.868,18.144,-3.334,
1126,-2.293,16.96,-3.696,
1127,-2.725,15.942,-4.223,
1128,-3.205,15.107,-4.93,
1129,-3.771,14.487,-5.837,
1130,-4.455,14.131,-6.965,
1131,-5.286,14.118,-8.326,
1132,-6.284,14.554,-9.905,
1133,-7.456,15.572,-11.634,
1134,-8.775,17.308,-13.351,
1135,-10.164,19.837,-14.763,
1136,-11.472,23.064,-15.466,
1137,-12.478,26.612,-15.055,
1138,-12.942,29.827,-13.367,
1139,-12.702,32.015,-10.676,
1140,-11.762,32.793,-7.631,
1141,-10.309,32.259,-4.913,
1142,-8.622,30.833,-2.916,
1143,-6.961,28.968,-1.692,
1144,-5.503,26.984,-1.09,
1145,-4.327,25.046,-0.908,
1146,-3.446,23.224,-0.977,
1147,-2.833,21.534,-1.189,
1148,-2.445,19.979,-1.482,
1149,-2.242,18.554,-1.833,
1150,-2.191,17.257,-2.242,
1151,-2.268,16.089,-2.723,
1152,-2.462,15.056,-3.3,
1153,-2.772,14.173,-4.005,
1154,-3.206,13.465,-4.873,
1155,-3.779,12.974,-5.944,
1156,-4.513,12.764,-7.254,
1157,-5.431,12.935,-8.825,
1158,-6.553,13.623,-10.642,
1159,-7.879,15,-12.611,
1160,-9.369,17.233,-14.511,
1161,-10.913,20.392,-15.945,
1162,-12.304,24.287,-16.387,
1163,-13.259,28.342,-15.383,
1164,-13.499,31.678,-12.894,
1165,-12.888,33.53,-9.479,
1166,-11.527,33.682,-6.034,
1167,-9.71,32.503,-3.281,
1168,-7.778,30.588,-1.477,
1169,-5.998,28.424,-0.509,
1170,-4.513,26.282,-0.125,
1171,-3.365,24.271,-0.086,
1172,-2.532,22.417,-0.224,
1173,-1.962,20.714,-0.442,
1174,-1.602,19.15,-0.693,
1175,-1.403,17.713,-0.962,
1176,-1.327,16.395,-1.252,
1177,-1.351,15.188,-1.578,
1178,-1.46,14.092,-1.96,
1179,-1.651,13.107,-2.425,
1180,-1.928,12.238,-3.004,
1181,-2.302,11.502,-3.735,
1182,-2.795,10.926,-4.661,
1183,-3.432,10.556,-5.833,
1184,-4.247,10.47,-7.301,
1185,-5.277,10.791,-9.105,
1186,-6.553,11.697,-11.24,
1187,-8.087,13.425,-13.602,
1188,-9.836,16.224,-15.904,
1189,-11.66,20.21,-17.6,
1190,-13.282,25.12,-17.937,
1191,-14.311,30.095,-16.302,
1192,-14.379,33.872,-12.773,
1193,-13.363,35.517,-8.322,
1194,-11.481,35.023,-4.233,
1195,-9.176,33.132,-1.302,
1196,-6.881,30.676,0.388,
1197,-4.878,28.18,1.151,
1198,-3.278,25.865,1.364,
1199,-2.078,23.773,1.314,
1200,-1.217,21.887,1.174,
1201,-0.617,20.175,1.037,
1202,-0.203,18.613,0.942,
1203,0.088,17.181,0.905,
1204,0.301,15.865,0.929,
1205,0.474,14.656,1.015,
1206,0.633,13.547,1.164,
1207,0.799,12.532,1.383,
1208,0.989,11.608,1.684,
1209,1.221,10.775,2.084,
1210,1.514,10.039,2.611,
1211,1.888,9.412,3.3,
1212,2.371,8.918,4.196,
1213,2.995,8.601,5.356,
1214,3.802,8.536,6.844,
1215,4.837,8.848,8.719,
1216,6.145,9.729,11.007,
1217,7.758,11.455,13.642,
1218,9.656,14.357,16.358,
1219,11.714,18.676,18.566,
1220,13.637,24.254,19.343,
1221,14.96,30.165,17.794,
1222,15.197,34.824,13.821,
1223,14.134,36.923,8.568,
1224,12.008,36.385,3.717,
1225,9.362,34.182,0.316,
1226,6.734,31.393,-1.559,
1227,4.459,28.66,-2.349,
1228,2.66,26.206,-2.54,
1229,1.318,24.05,-2.478,
1230,0.35,22.145,-2.364,
1231,-0.343,20.444,-2.299,
1232,-0.851,18.913,-2.329,
1233,-1.251,17.532,-2.474,
1234,-1.602,16.291,-2.745,
1235,-1.95,15.19,-3.151,
1236,-2.334,14.234,-3.71,
1237,-2.787,13.44,-4.446,
1238,-3.34,12.84,-5.388,
1239,-4.026,12.487,-6.571,
1240,-4.877,12.463,-8.024,
1241,-5.922,12.889,-9.754,
1242,-7.178,13.928,-11.712,
1243,-8.631,15.767,-13.744,
1244,-10.209,18.553,-15.53,
1245,-11.752,22.251,-16.57,
1246,-12.997,26.47,-16.303,
1247,-13.633,30.406,-14.427,
1248,-13.424,33.122,-11.227,
1249,-12.354,34.078,-7.549,
1250,-10.65,33.412,-4.303,
1251,-8.67,31.703,-1.994,
1252,-6.737,29.546,-0.645,
1253,-5.061,27.324,-0.023,
1254,-3.725,25.213,0.146,
1255,-2.728,23.263,0.073,
1256,-2.026,21.475,-0.11,
1257,-1.559,19.835,-0.334,
1258,-1.274,18.328,-0.569,
1259,-1.124,16.943,-0.811,
1260,-1.077,15.669,-1.068,
1261,-1.113,14.503,-1.356,
1262,-1.221,13.439,-1.695,
1263,-1.398,12.477,-2.11,
1264,-1.651,11.622,-2.629,
1265,-1.991,10.883,-3.29,
1266,-2.438,10.283,-4.134,
1267,-3.018,9.859,-5.213,
1268,-3.767,9.677,-6.582,
1269,-4.722,9.842,-8.296,
1270,-5.924,10.518,-10.379,
1271,-7.4,11.937,-12.785,
1272,-9.14,14.381,-15.307,
1273,-11.049,18.08,-17.483,
1274,-12.896,22.977,-18.554,
1275,-14.293,28.416,-17.7,
1276,-14.8,33.11,-14.62,
1277,-14.148,35.764,-10.039,
1278,-12.436,35.969,-5.379,
1279,-10.089,34.343,-1.787,
1280,-7.611,31.86,0.404,
1281,-5.37,29.227,1.461,
1282,-3.54,26.768,1.817,
1283,-2.146,24.561,1.824,
1284,-1.132,22.591,1.706,
1285,-0.414,20.819,1.585,
1286,0.094,19.212,1.519,
1287,0.463,17.747,1.531,
1288,0.751,16.411,1.631,
1289,1.003,15.193,1.823,
